# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-03 19:27:41 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
"#    USGS 08331160 RIO GRANDE NEAR BOSQUE FARMS, NM"
# -----------------------------------------------------------------------------------
#
# Data provided for site 08331160
#            TS   parameter     statistic     Description
"#         99876       00060     00003     Discharge, cubic feet per second (Mean)"
USGS    08331160        2014-12-20      848     A
USGS    08331160        2014-12-21      870     A
USGS    08331160        2014-12-22      859     A
USGS    08331160        2014-12-23      805     A
USGS    08331160        2014-12-24      714     A
USGS    08331160        2014-12-25      700     A
USGS    08331160        2014-12-26      682     A
USGS    08331160        2014-12-27      697     A
USGS    08331160        2014-12-28      654     A
USGS    08331160        2014-12-29      661     A
USGS    08331160        2014-12-30      595     A
USGS    08331160        2014-12-31      438     A
USGS    08331160        2015-01-01      400     A
USGS    08331160        2015-01-02      364     A
USGS    08331160        2015-01-03      346     A
USGS    08331160        2015-01-04      335     A
USGS    08331160        2015-01-05      348     A
USGS    08331160        2015-01-06      339     A
USGS    08331160        2015-01-07      484     A
USGS    08331160        2015-01-08      550     A
USGS    08331160        2015-01-09      727     A
USGS    08331160        2015-01-10      716     A
USGS    08331160        2015-01-11      728     A
USGS    08331160        2015-01-12      738     A
USGS    08331160        2015-01-13      719     A
USGS    08331160        2015-01-14      657     A
USGS    08331160        2015-01-15      635     A
USGS    08331160        2015-01-16      601     A
USGS    08331160        2015-01-17      596     A
USGS    08331160        2015-01-18      622     A
USGS    08331160        2015-01-19      628     A
USGS    08331160        2015-01-20      638     A
USGS    08331160        2015-01-21      638     A
USGS    08331160        2015-01-22      686     A
USGS    08331160        2015-01-23      677     A
USGS    08331160        2015-01-24      664     A
USGS    08331160        2015-01-25      670     A
USGS    08331160        2015-01-26      689     A
USGS    08331160        2015-01-27      685     A
USGS    08331160        2015-01-28      690     A
USGS    08331160        2015-01-29      699     A
USGS    08331160        2015-01-30      724     A
USGS    08331160        2015-01-31      775     A
USGS    08331160        2015-02-01      771     A
USGS    08331160        2015-02-02      692     A
USGS    08331160        2015-02-03      661     A
USGS    08331160        2015-02-04      643     A
USGS    08331160        2015-02-05      625     A
USGS    08331160        2015-02-06      623     A
USGS    08331160        2015-02-07      640     A
USGS    08331160        2015-02-08      679     A
USGS    08331160        2015-02-09      704     A
USGS    08331160        2015-02-10      701     A
USGS    08331160        2015-02-11      752     A
USGS    08331160        2015-02-12      756     A
USGS    08331160        2015-02-13      756     A
USGS    08331160        2015-02-14      782     A
USGS    08331160        2015-02-15      861     A
USGS    08331160        2015-02-16      875     A
USGS    08331160        2015-02-17      891     A
USGS    08331160        2015-02-18      861     A
USGS    08331160        2015-02-19      862     A
USGS    08331160        2015-02-20      845     A
USGS    08331160        2015-02-21      830     A
USGS    08331160        2015-02-22      808     A
USGS    08331160        2015-02-23      812     A
USGS    08331160        2015-02-24      809     A
USGS    08331160        2015-02-25      836     A
USGS    08331160        2015-02-26      791     A
USGS    08331160        2015-02-27      617     A
USGS    08331160        2015-02-28      540     A
USGS    08331160        2015-03-01      643     A
USGS    08331160        2015-03-02      582     A
USGS    08331160        2015-03-03      580     A
USGS    08331160        2015-03-04      683     A
USGS    08331160        2015-03-05      629     A
USGS    08331160        2015-03-06      646     A
USGS    08331160        2015-03-07      609     A
USGS    08331160        2015-03-08      629     A
USGS    08331160        2015-03-09      637     A
USGS    08331160        2015-03-10      538     A
USGS    08331160        2015-03-11      457     A
USGS    08331160        2015-03-12      454     A
USGS    08331160        2015-03-13      472     A
USGS    08331160        2015-03-14      491     A
USGS    08331160        2015-03-15      428     A
USGS    08331160        2015-03-16      429     A
USGS    08331160        2015-03-17      438     A
USGS    08331160        2015-03-18      558     A
USGS    08331160        2015-03-19      603     A
USGS    08331160        2015-03-20      674     A
USGS    08331160        2015-03-21      1180    A
USGS    08331160        2015-03-22      1540    A
USGS    08331160        2015-03-23      1540    A
USGS    08331160        2015-03-24      1550    A
USGS    08331160        2015-03-25      1490    A
USGS    08331160        2015-03-26      1470    A
USGS    08331160        2015-03-27      1480    A
USGS    08331160        2015-03-28      1400    A
USGS    08331160        2015-03-29      1220    A
USGS    08331160        2015-03-30      1160    A
USGS    08331160        2015-03-31      1100    A
USGS    08331160        2015-04-01      1160    A:e
USGS    08331160        2015-04-02      1320    A:e
USGS    08331160        2015-04-03      1470    A
USGS    08331160        2015-04-04      1320    A
USGS    08331160        2015-04-05      1140    A
USGS    08331160        2015-04-06      1120    A
USGS    08331160        2015-04-07      809     A
USGS    08331160        2015-04-08      526     A
USGS    08331160        2015-04-09      479     A
USGS    08331160        2015-04-10      357     A
USGS    08331160        2015-04-11      234     A:e
USGS    08331160        2015-04-12      174     A:e
USGS    08331160        2015-04-13      196     A:e
USGS    08331160        2015-04-14      231     A
USGS    08331160        2015-04-15      230     A
USGS    08331160        2015-04-16      229     A
USGS    08331160        2015-04-17      228     A
USGS    08331160        2015-04-18      227     A
USGS    08331160        2015-04-19      224     A
USGS    08331160        2015-04-20      209     A
USGS    08331160        2015-04-21      184     A
USGS    08331160        2015-04-22      183     A
USGS    08331160        2015-04-23      185     A
USGS    08331160        2015-04-24      187     A
USGS    08331160        2015-04-25      187     A
USGS    08331160        2015-04-26      187     A
USGS    08331160        2015-04-27      268     A
USGS    08331160        2015-04-28      266     A
USGS    08331160        2015-04-29      225     A
USGS    08331160        2015-04-30      280     A
USGS    08331160        2015-05-01      224     A
USGS    08331160        2015-05-02      195     A
USGS    08331160        2015-05-03      194     A
USGS    08331160        2015-05-04      197     A
USGS    08331160        2015-05-05      469     A
USGS    08331160        2015-05-06      331     A
USGS    08331160        2015-05-07      452     A
USGS    08331160        2015-05-08      667     A
USGS    08331160        2015-05-09      636     A
USGS    08331160        2015-05-10      626     A
USGS    08331160        2015-05-11      461     A
USGS    08331160        2015-05-12      399     A
USGS    08331160        2015-05-13      408     A
USGS    08331160        2015-05-14      482     A
USGS    08331160        2015-05-15      480     A
USGS    08331160        2015-05-16      619     A
USGS    08331160        2015-05-17      723     A
USGS    08331160        2015-05-18      757     A
USGS    08331160        2015-05-19      926     A
USGS    08331160        2015-05-20      986     A:e
USGS    08331160        2015-05-21      1460    A:e
USGS    08331160        2015-05-22      2330    A
USGS    08331160        2015-05-23      2730    A:e
USGS    08331160        2015-05-24      3020    A:e
USGS    08331160        2015-05-25      3030    A:e
USGS    08331160        2015-05-26      2850    A:e
USGS    08331160        2015-05-27      2480    A
USGS    08331160        2015-05-28      2190    A
USGS    08331160        2015-05-29      1900    A
USGS    08331160        2015-05-30      1630    A:e
USGS    08331160        2015-05-31      1330    A:e
USGS    08331160        2015-06-01      1220    A:e
USGS    08331160        2015-06-02      1100    A:e
USGS    08331160        2015-06-03      913     A
USGS    08331160        2015-06-04      759     A
USGS    08331160        2015-06-05      711     A
USGS    08331160        2015-06-06      700     A
USGS    08331160        2015-06-07      652     A
USGS    08331160        2015-06-08      686     A
USGS    08331160        2015-06-09      610     A
USGS    08331160        2015-06-10      587     A
USGS    08331160        2015-06-11      897     A
USGS    08331160        2015-06-12      1530    A
USGS    08331160        2015-06-13      1720    A
USGS    08331160        2015-06-14      1810    A
USGS    08331160        2015-06-15      1830    A
USGS    08331160        2015-06-16      1920    A
USGS    08331160        2015-06-17      1890    A
USGS    08331160        2015-06-18      1800    A
USGS    08331160        2015-06-19      1710    A
USGS    08331160        2015-06-20      1600    A
USGS    08331160        2015-06-21      1480    A
USGS    08331160        2015-06-22      1330    A
USGS    08331160        2015-06-23      1090    A
USGS    08331160        2015-06-24      856     A
USGS    08331160        2015-06-25      692     A:e
USGS    08331160        2015-06-26      546     A:e
USGS    08331160        2015-06-27      491     A
USGS    08331160        2015-06-28      825     A
USGS    08331160        2015-06-29      724     A
USGS    08331160        2015-06-30      493     A
USGS    08331160        2015-07-01      463     A
USGS    08331160        2015-07-02      425     A
USGS    08331160        2015-07-03      331     A
USGS    08331160        2015-07-04      384     A
USGS    08331160        2015-07-05      422     A
USGS    08331160        2015-07-06      404     A
USGS    08331160        2015-07-07      1490    A
USGS    08331160        2015-07-08      1710    A
USGS    08331160        2015-07-09      1910    A
USGS    08331160        2015-07-10      2060    A
USGS    08331160        2015-07-11      1900    A
USGS    08331160        2015-07-12      1850    A
USGS    08331160        2015-07-13      1710    A
USGS    08331160        2015-07-14      1250    A
USGS    08331160        2015-07-15      1070    A
