# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-12 14:21:48 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
"#    USGS 08354900 RIO GRANDE FLOODWAY AT SAN ACACIA, NM"
# -----------------------------------------------------------------------------------
#
# Data provided for site 08354900
#            TS   parameter     statistic     Description
"#         99930       00060     00003     Discharge, cubic feet per second (Mean)"
USGS    08354900        2012-07-23      11.0    A
USGS    08354900        2012-07-24      7.25    A
USGS    08354900        2012-07-25      7.34    A
USGS    08354900        2012-07-26      7.39    A
USGS    08354900        2012-07-27      7.10    A
USGS    08354900        2012-07-28      5.57    A
USGS    08354900        2012-07-29      5.17    A
USGS    08354900        2012-07-30      25.5    A
USGS    08354900        2012-07-31      12.2    A
USGS    08354900        2012-08-01      12.0    A
USGS    08354900        2012-08-02      11.7    A
USGS    08354900        2012-08-03      8.45    A
USGS    08354900        2012-08-04      3.82    A
USGS    08354900        2012-08-05      3.79    A
USGS    08354900        2012-08-06      3.41    A
USGS    08354900        2012-08-07      2.14    A
USGS    08354900        2012-08-08      2.06    A
USGS    08354900        2012-08-09      2.36    A
USGS    08354900        2012-08-10      3.20    A
USGS    08354900        2012-08-11      3.47    A
USGS    08354900        2012-08-12      3.53    A
USGS    08354900        2012-08-13      3.10    A
USGS    08354900        2012-08-14      3.23    A
USGS    08354900        2012-08-15      3.37    A
USGS    08354900        2012-08-16      3.14    A
USGS    08354900        2012-08-17      3.09    A
USGS    08354900        2012-08-18      3.00    A
USGS    08354900        2012-08-19      3.45    A
USGS    08354900        2012-08-20      10.1    A
USGS    08354900        2012-08-21      30.7    A
USGS    08354900        2012-08-22      12.6    A
USGS    08354900        2012-08-23      32.1    A
USGS    08354900        2012-08-24      43.1    A
USGS    08354900        2012-08-25      33.1    A
USGS    08354900        2012-08-26      79.9    A
USGS    08354900        2012-08-27      21.7    A
USGS    08354900        2012-08-28      25.1    A
USGS    08354900        2012-08-29      24.8    A
USGS    08354900        2012-08-30      25.1    A
USGS    08354900        2012-08-31      20.1    A
USGS    08354900        2012-09-01      14.1    A
USGS    08354900        2012-09-02      13.6    A
USGS    08354900        2012-09-03      13.4    A
USGS    08354900        2012-09-04      13.5    A
USGS    08354900        2012-09-05      11.4    A
USGS    08354900        2012-09-06      5.39    A
USGS    08354900        2012-09-07      4.08    A
USGS    08354900        2012-09-08      3.34    A
USGS    08354900        2012-09-09      3.54    A
USGS    08354900        2012-09-10      3.57    A
USGS    08354900        2012-09-11      4.17    A
USGS    08354900        2012-09-12      1.75    A
USGS    08354900        2012-09-13      381     A
USGS    08354900        2012-09-14      90.6    A
USGS    08354900        2012-09-15      57.3    A:e
USGS    08354900        2012-09-16      44.0    A:e
USGS    08354900        2012-09-17      10.9    A:e
USGS    08354900        2012-09-18      9.97    A:e
USGS    08354900        2012-09-19      10.0    A:e
USGS    08354900        2012-09-20      9.64    A:e
USGS    08354900        2012-09-21      8.60    A:e
USGS    08354900        2012-09-22      7.98    A:e
USGS    08354900        2012-09-23      7.57    A:e
USGS    08354900        2012-09-24      7.42    A:e
USGS    08354900        2012-09-25      7.43    A
USGS    08354900        2012-09-26      7.24    A
USGS    08354900        2012-09-27      7.72    A
USGS    08354900        2012-09-28      7.95    A
USGS    08354900        2012-09-29      7.79    A
USGS    08354900        2012-09-30      8.20    A
USGS    08354900        2012-10-01      8.62    A
USGS    08354900        2012-10-02      8.99    A
USGS    08354900        2012-10-03      8.71    A
USGS    08354900        2012-10-04      8.93    A
USGS    08354900        2012-10-05      8.56    A
USGS    08354900        2012-10-06      8.98    A
USGS    08354900        2012-10-07      9.21    A
USGS    08354900        2012-10-08      9.15    A
USGS    08354900        2012-10-09      9.14    A
USGS    08354900        2012-10-10      8.91    A
USGS    08354900        2012-10-11      8.80    A
USGS    08354900        2012-10-12      9.56    A
USGS    08354900        2012-10-13      9.69    A
USGS    08354900        2012-10-14      9.48    A
USGS    08354900        2012-10-15      52.5    A
USGS    08354900        2012-10-16      8.01    A
USGS    08354900        2012-10-17      8.29    A
USGS    08354900        2012-10-18      8.16    A
USGS    08354900        2012-10-19      9.07    A
USGS    08354900        2012-10-20      13.5    A
USGS    08354900        2012-10-21      12.9    A
USGS    08354900        2012-10-22      16.2    A
USGS    08354900        2012-10-23      19.2    A
USGS    08354900        2012-10-24      19.4    A
USGS    08354900        2012-10-25      18.8    A
USGS    08354900        2012-10-26      18.8    A
USGS    08354900        2012-10-27      18.9    A
USGS    08354900        2012-10-28      18.5    A
USGS    08354900        2012-10-29      19.1    A
USGS    08354900        2012-10-30      22.1    A
USGS    08354900        2012-10-31      53.5    A
USGS    08354900        2012-11-01      127     A
USGS    08354900        2012-11-02      81.4    A
USGS    08354900        2012-11-03      90.4    A
USGS    08354900        2012-11-04      116     A
USGS    08354900        2012-11-05      135     A
USGS    08354900        2012-11-06      158     A
USGS    08354900        2012-11-07      183     A
USGS    08354900        2012-11-08      200     A
USGS    08354900        2012-11-09      222     A
USGS    08354900        2012-11-10      240     A
USGS    08354900        2012-11-11      246     A
USGS    08354900        2012-11-12      248     A
USGS    08354900        2012-11-13      254     A
USGS    08354900        2012-11-14      267     A
USGS    08354900        2012-11-15      269     A
USGS    08354900        2012-11-16      278     A
USGS    08354900        2012-11-17      292     A
USGS    08354900        2012-11-18      308     A:e
USGS    08354900        2012-11-19      343     A:e
USGS    08354900        2012-11-20      375     A:e
USGS    08354900        2012-11-21      396     A:e
USGS    08354900        2012-11-22      486     A:e
USGS    08354900        2012-11-23      558     A:e
USGS    08354900        2012-11-24      618     A:e
USGS    08354900        2012-11-25      646     A:e
USGS    08354900        2012-11-26      673     A:e
USGS    08354900        2012-11-27      692     A:e
USGS    08354900        2012-11-28      730     A:e
USGS    08354900        2012-11-29      778     A:e
USGS    08354900        2012-11-30      783     A:e
USGS    08354900        2012-12-01      793     A:e
USGS    08354900        2012-12-02      793     A:e
USGS    08354900        2012-12-03      798     A:e
USGS    08354900        2012-12-04      810     A:e
USGS    08354900        2012-12-05      814     A:e
USGS    08354900        2012-12-06      810     A:e
USGS    08354900        2012-12-07      814     A:e
USGS    08354900        2012-12-08      816     A:e
USGS    08354900        2012-12-09      824     A:e
USGS    08354900        2012-12-10      830     A:e
USGS    08354900        2012-12-11      832     A:e
USGS    08354900        2012-12-12      843     A:e
USGS    08354900        2012-12-13      837     A:e
USGS    08354900        2012-12-14      819     A:e
USGS    08354900        2012-12-15      711     A:e
USGS    08354900        2012-12-16      721     A:e
USGS    08354900        2012-12-17      736     A:e
USGS    08354900        2012-12-18      731     A:e
USGS    08354900        2012-12-19      796     A:e
USGS    08354900        2012-12-20      838     A:e
USGS    08354900        2012-12-21      842     A:e
USGS    08354900        2012-12-22      824     A:e
USGS    08354900        2012-12-23      818     A:e
USGS    08354900        2012-12-24      676     A:e
USGS    08354900        2012-12-25      672     A:e
USGS    08354900        2012-12-26      669     A:e
USGS    08354900        2012-12-27      672     A:e
USGS    08354900        2012-12-28      667     A:e
USGS    08354900        2012-12-29      656     A:e
USGS    08354900        2012-12-30      554     A:e
USGS    08354900        2012-12-31      506     A:e
USGS    08354900        2013-01-01      472     A:e
USGS    08354900        2013-01-02      418     A:e
USGS    08354900        2013-01-03      390     A:e
USGS    08354900        2013-01-04      384     A:e
USGS    08354900        2013-01-05      390     A:e
USGS    08354900        2013-01-06      388     A:e
USGS    08354900        2013-01-07      393     A:e
USGS    08354900        2013-01-08      386     A
USGS    08354900        2013-01-09      359     A
USGS    08354900        2013-01-10      350     A
USGS    08354900        2013-01-11      413     A
USGS    08354900        2013-01-12      454     A
USGS    08354900        2013-01-13      456     A
USGS    08354900        2013-01-14      451     A
USGS    08354900        2013-01-15      447     A
USGS    08354900        2013-01-16      459     A
USGS    08354900        2013-01-17      456     A
USGS    08354900        2013-01-18      464     A
USGS    08354900        2013-01-19      467     A
USGS    08354900        2013-01-20      460     A
USGS    08354900        2013-01-21      480     A
USGS    08354900        2013-01-22      489     A:e
USGS    08354900        2013-01-23      473     A:e
USGS    08354900        2013-01-24      477     A:e
USGS    08354900        2013-01-25      485     A:e
USGS    08354900        2013-01-26      495     A:e
USGS    08354900        2013-01-27      511     A:e
USGS    08354900        2013-01-28      528     A:e
USGS    08354900        2013-01-29      560     A:e
USGS    08354900        2013-01-30      558     A:e
USGS    08354900        2013-01-31      556     A
USGS    08354900        2013-02-01      552     A
USGS    08354900        2013-02-02      558     A
USGS    08354900        2013-02-03      557     A
USGS    08354900        2013-02-04      561     A
USGS    08354900        2013-02-05      583     A
USGS    08354900        2013-02-06      599     A
USGS    08354900        2013-02-07      590     A
USGS    08354900        2013-02-08      654     A
USGS    08354900        2013-02-09      605     A
USGS    08354900        2013-02-10      574     A
USGS    08354900        2013-02-11      567     A
USGS    08354900        2013-02-12      577     A
USGS    08354900        2013-02-13      560     A
USGS    08354900        2013-02-14      555     A
USGS    08354900        2013-02-15      556     A
USGS    08354900        2013-02-16      550     A
USGS    08354900        2013-02-17      556     A
USGS    08354900        2013-02-18      551     A
USGS    08354900        2013-02-19      548     A
